product_id,product_name,category,subcategory,brand,price,cost,supplier_id,region,created_date,updated_date
3777,Casual Black Cap,Dresses,Men,Puma,521.52,245.44,67,North Carolina,2025-10-02,2025-10-02
3778,Stylish Pink Cap,Hats,Men,Old Navy,613.14,414.92,32,Ohio,2025-10-02,2025-10-02
3779,Comfortable Gray Skirt,Coats,Kids,Puma,789.73,418.88,58,Illinois,2025-10-02,2025-10-02
3780,Trendy Red Shorts,Jeans,Men,Old Navy,69.9,36.04,16,North Carolina,2025-10-02,2025-10-02
3781,Casual Gray Jacket,Skirts,Men,Banana Republic,472.24,370.98,41,Pennsylvania,2025-10-02,2025-10-02
3782,Vintage Pink Tee,Blouses,Kids,Levi's,125.46,85.62,11,Florida,2025-10-02,2025-10-02
3783,Stylish Black Dress,T-Shirts,Men,Uniqlo,547.6,375.48,87,Florida,2025-10-02,2025-10-02
3784,Modern Gray Sweater,Skirts,Unisex,Uniqlo,441.39,291.31,65,Ohio,2025-10-02,2025-10-02
3785,Elegant White Sweater,Shorts,Kids,Adidas,322.81,231.65,82,Florida,2025-10-02,2025-10-02
3786,Stylish Navy Bra,Dresses,Women,Ralph Lauren,62.44,26.49,60,North Carolina,2025-10-02,2025-10-02
3787,Designer Navy Necklace,Shoes,Kids,Nike,135.32,57.57,45,New Jersey,2025-10-02,2025-10-02
3788,Sporty White Necklace,Underwear,Women,Adidas,662.28,327.99,38,Ohio,2025-10-02,2025-10-02
3789,Sporty Black Sweater,Jeans,Kids,Puma,731.05,342.82,50,New Jersey,2025-10-02,2025-10-02
3790,Trendy Black Sweater,Sweaters,Unisex,Ralph Lauren,154.02,118.87,50,Florida,2025-10-02,2025-10-02
3791,Elegant Blue Jacket,Hats,Kids,Gap,524.13,301.5,84,Virginia,2025-10-02,2025-10-02
3792,Stylish Gray Cap,Underwear,Unisex,Levi's,714.66,435.63,92,Michigan,2025-10-02,2025-10-02
3793,Trendy Green Socks,Underwear,Women,Banana Republic,607.43,244.85,52,Ohio,2025-10-02,2025-10-02
3794,Modern Pink Jeans,Jackets,Men,Nike,795.96,391.52,50,California,2025-10-02,2025-10-02
3795,Casual Green Socks,Shorts,Women,Old Navy,67.66,31.61,14,Michigan,2025-10-02,2025-10-02
3796,Basic Red Shorts,Shorts,Unisex,Gap,776.61,378.42,41,Arizona,2025-10-02,2025-10-02
3797,Premium Navy Dress,Pants,Women,H&M,732.36,474.6,14,North Carolina,2025-10-02,2025-10-02
3798,Elegant Black Sweater,Skirts,Men,Ralph Lauren,435.21,318.6,51,Ohio,2025-10-02,2025-10-02
3799,Elegant Black Shorts,Jeans,Men,Banana Republic,714.81,321.82,88,Michigan,2025-10-02,2025-10-02
3800,Elegant Green Jacket,Shorts,Men,Gap,573.79,389.73,5,New York,2025-10-02,2025-10-02
3801,Designer Red Jacket,Socks,Kids,Levi's,486.03,350.48,99,Georgia,2025-10-02,2025-10-02
3802,Comfortable White Jacket,Pants,Women,Gucci,738.77,306.66,21,Pennsylvania,2025-10-02,2025-10-02
3803,Vintage Blue Sweater,Jeans,Men,Levi's,562.84,275.24,99,Pennsylvania,2025-10-02,2025-10-02
3804,Classic Pink Skirt,Shoes,Men,Zara,414.48,315.63,77,Washington,2025-10-02,2025-10-02
3805,Elegant Red Sweater,Pants,Women,Puma,508.29,295.41,66,Washington,2025-10-02,2025-10-02
3806,Stylish Blue Coat,Shoes,Women,Zara,561.82,356.41,96,Michigan,2025-10-02,2025-10-02
3807,Sporty Gray Bra,Socks,Unisex,Puma,370.3,232.89,35,Georgia,2025-10-02,2025-10-02
3808,Designer Gray Cap,Accessories,Women,Gap,779.26,478.17,9,Illinois,2025-10-02,2025-10-02
3809,Designer Gray Shorts,Jeans,Women,Uniqlo,470.74,288.45,47,Georgia,2025-10-02,2025-10-02
3810,Stylish Navy Sneakers,Pants,Women,Banana Republic,286.33,152.0,91,Michigan,2025-10-02,2025-10-02
3811,Casual Red Pants,Shorts,Men,Tommy Hilfiger,523.64,356.12,65,Virginia,2025-10-02,2025-10-02
3812,Trendy Red Sweater,Hats,Unisex,Tommy Hilfiger,628.74,434.63,20,Washington,2025-10-02,2025-10-02
3813,Stylish Pink Necklace,Blouses,Kids,Ralph Lauren,711.28,438.39,33,New York,2025-10-02,2025-10-02
3814,Casual Blue Necklace,Underwear,Women,Nike,765.14,349.05,89,Massachusetts,2025-10-02,2025-10-02
3815,Premium Navy Blouse,Blouses,Men,Forever 21,127.77,90.64,56,Virginia,2025-10-02,2025-10-02
3816,Trendy Green Tee,Shoes,Women,Levi's,114.34,77.59,83,Pennsylvania,2025-10-02,2025-10-02
3817,Basic Pink Socks,Sweaters,Women,Zara,390.81,286.95,2,Washington,2025-10-02,2025-10-02
3818,Stylish Blue Cap,Sweaters,Unisex,Tommy Hilfiger,519.74,392.05,42,Virginia,2025-10-02,2025-10-02
3819,Casual Blue Coat,Dresses,Women,Nike,106.06,64.76,22,Virginia,2025-10-02,2025-10-02
3820,Designer White Bra,Skirts,Kids,Levi's,319.92,192.95,56,Georgia,2025-10-02,2025-10-02
3821,Modern Pink Blouse,T-Shirts,Women,Nike,719.3,400.83,37,New Jersey,2025-10-02,2025-10-02
3822,Classic Black Cap,Jeans,Women,Ralph Lauren,234.16,123.1,19,New York,2025-10-02,2025-10-02
3823,Basic White Bra,Skirts,Women,Gucci,139.95,100.92,38,Pennsylvania,2025-10-02,2025-10-02
3824,Stylish Pink Necklace,Sweaters,Men,Zara,654.32,365.06,23,Arizona,2025-10-02,2025-10-02
3825,Stylish Navy Sneakers,Shoes,Unisex,Tommy Hilfiger,227.16,153.91,72,Illinois,2025-10-02,2025-10-02
3826,Trendy Pink Blouse,Underwear,Women,Zara,27.67,13.61,20,Florida,2025-10-02,2025-10-02
3827,Elegant White Bra,Sweaters,Unisex,Gap,776.08,566.83,46,Michigan,2025-10-02,2025-10-02
3828,Sporty Blue Socks,Socks,Men,Adidas,726.12,304.38,7,Washington,2025-10-02,2025-10-02
3829,Stylish Pink Pants,T-Shirts,Women,Zara,714.92,508.89,68,Massachusetts,2025-10-02,2025-10-02
3830,Trendy Black Shorts,Socks,Unisex,Gap,453.84,330.79,89,Massachusetts,2025-10-02,2025-10-02
3831,Designer Blue Blouse,Socks,Women,Puma,16.01,10.51,40,Florida,2025-10-02,2025-10-02
3832,Trendy Red Blouse,Socks,Men,Uniqlo,83.87,59.66,64,Massachusetts,2025-10-02,2025-10-02
3833,Designer Green Dress,Jeans,Women,Gap,223.91,98.67,8,North Carolina,2025-10-02,2025-10-02
3834,Comfortable Black Jacket,Shorts,Men,Zara,137.9,64.44,84,Pennsylvania,2025-10-02,2025-10-02
3835,Trendy Gray Blouse,Jeans,Men,Zara,259.87,171.56,33,North Carolina,2025-10-02,2025-10-02
3836,Casual Gray Shorts,Sweaters,Kids,Gucci,89.87,61.45,69,Texas,2025-10-02,2025-10-02
3837,Comfortable White Necklace,Coats,Unisex,Ralph Lauren,793.37,391.55,40,Pennsylvania,2025-10-02,2025-10-02
3838,Designer Red Tee,Shoes,Men,Gap,650.76,408.21,16,Illinois,2025-10-02,2025-10-02
3839,Elegant Red Cap,Coats,Men,Puma,262.87,127.7,65,New York,2025-10-02,2025-10-02
3840,Sporty Navy Dress,Jackets,Kids,Uniqlo,311.35,186.64,98,Washington,2025-10-02,2025-10-02
3841,Modern Blue Cap,Accessories,Kids,Ralph Lauren,361.27,255.29,7,California,2025-10-02,2025-10-02
3842,Stylish Blue Coat,Shoes,Unisex,Levi's,794.58,506.16,23,Illinois,2025-10-02,2025-10-02
3843,Comfortable Navy Tee,Socks,Men,Tommy Hilfiger,94.57,48.7,46,New Jersey,2025-10-02,2025-10-02
3844,Basic Gray Pants,Blouses,Men,Ralph Lauren,610.23,361.44,50,New Jersey,2025-10-02,2025-10-02
3845,Basic Pink Sneakers,Pants,Kids,Zara,350.42,227.81,75,Washington,2025-10-02,2025-10-02
3846,Modern Green Blouse,Jackets,Women,Nike,638.07,377.72,18,Washington,2025-10-02,2025-10-02
3847,Elegant Pink Socks,Jeans,Kids,Forever 21,195.22,113.45,21,North Carolina,2025-10-02,2025-10-02
3848,Designer Green Socks,Socks,Kids,Old Navy,167.04,67.97,85,Texas,2025-10-02,2025-10-02
3849,Classic Green Cap,Coats,Unisex,Nike,699.25,364.87,23,New Jersey,2025-10-02,2025-10-02
3850,Elegant Red Skirt,Jeans,Unisex,H&M,605.85,394.84,55,Michigan,2025-10-02,2025-10-02
3851,Designer Pink Bra,Underwear,Unisex,Ralph Lauren,564.62,447.66,84,Arizona,2025-10-02,2025-10-02
3852,Stylish Pink Cap,Underwear,Men,Levi's,271.41,145.72,88,Texas,2025-10-02,2025-10-02
3853,Comfortable Gray Pants,Blouses,Kids,Gap,701.25,412.27,58,New Jersey,2025-10-02,2025-10-02
3854,Premium Red Dress,Shoes,Men,Nike,369.77,293.68,49,Illinois,2025-10-02,2025-10-02
3855,Elegant Navy Sweater,Jackets,Women,Puma,494.61,379.35,93,Virginia,2025-10-02,2025-10-02
3856,Casual Red Skirt,Hats,Unisex,Old Navy,562.44,312.95,28,Texas,2025-10-02,2025-10-02
3857,Comfortable Navy Sweater,Blouses,Unisex,Banana Republic,441.67,316.96,44,Ohio,2025-10-02,2025-10-02
3858,Comfortable Red Skirt,Pants,Women,Adidas,235.26,96.87,37,Illinois,2025-10-02,2025-10-02
3859,Elegant White Sweater,Shoes,Unisex,Uniqlo,673.8,449.66,4,Pennsylvania,2025-10-02,2025-10-02
3860,Elegant Green Blouse,Accessories,Unisex,Uniqlo,556.22,398.76,76,California,2025-10-02,2025-10-02
3861,Basic Pink Sweater,Underwear,Men,Levi's,727.99,316.03,59,Illinois,2025-10-02,2025-10-02
3862,Vintage Red Blouse,Coats,Men,Tommy Hilfiger,201.84,159.46,3,Florida,2025-10-02,2025-10-02
3863,Comfortable Black Necklace,Shorts,Men,Ralph Lauren,507.37,285.78,15,Michigan,2025-10-02,2025-10-02
3864,Basic Blue Jacket,Socks,Women,Nike,547.62,294.95,48,Michigan,2025-10-02,2025-10-02
3865,Vintage Navy Bra,Jeans,Kids,Old Navy,160.09,103.31,78,Texas,2025-10-02,2025-10-02
3866,Trendy Blue Necklace,Underwear,Kids,Ralph Lauren,292.08,139.1,1,New Jersey,2025-10-02,2025-10-02
3867,Basic Navy Pants,Pants,Kids,Gap,782.41,548.06,78,Virginia,2025-10-02,2025-10-02
3868,Classic Blue Skirt,Socks,Unisex,Banana Republic,27.27,14.43,28,Florida,2025-10-02,2025-10-02
3869,Stylish Pink Sweater,Underwear,Men,Adidas,271.43,189.07,17,Florida,2025-10-02,2025-10-02
3870,Elegant Blue Blouse,Shoes,Women,Zara,520.27,360.63,86,California,2025-10-02,2025-10-02
3871,Elegant Gray Blouse,Hats,Unisex,Gucci,667.93,373.84,45,Texas,2025-10-02,2025-10-02
3872,Vintage Red Skirt,Dresses,Women,Puma,348.16,274.97,40,Florida,2025-10-02,2025-10-02
3873,Stylish Pink Jeans,Skirts,Kids,Gap,81.7,56.25,32,California,2025-10-02,2025-10-02
3874,Elegant White Dress,Jackets,Kids,Banana Republic,150.71,92.91,49,Arizona,2025-10-02,2025-10-02
3875,Classic Blue Socks,Hats,Kids,Tommy Hilfiger,690.29,381.26,21,North Carolina,2025-10-02,2025-10-02
3876,Premium Red Blouse,Shorts,Unisex,Puma,141.1,59.87,75,Virginia,2025-10-02,2025-10-02
3877,Classic Navy Dress,Shorts,Women,Uniqlo,38.19,27.57,4,California,2025-10-02,2025-10-02
3878,Vintage White Socks,Sweaters,Kids,Puma,422.69,330.67,44,California,2025-10-02,2025-10-02
3879,Designer White Dress,Socks,Unisex,Gucci,647.33,410.0,65,Illinois,2025-10-02,2025-10-02
3880,Trendy Pink Shorts,Pants,Men,Tommy Hilfiger,761.28,482.85,95,New Jersey,2025-10-02,2025-10-02
3881,Elegant Navy Tee,Shorts,Men,Levi's,479.65,333.71,23,Ohio,2025-10-02,2025-10-02
3882,Comfortable Black Cap,Accessories,Unisex,Gucci,689.46,309.76,67,Texas,2025-10-02,2025-10-02
3883,Basic Blue Necklace,Blouses,Women,Gucci,457.81,360.82,53,Illinois,2025-10-02,2025-10-02
3884,Premium Pink Jacket,T-Shirts,Unisex,Tommy Hilfiger,409.31,269.21,64,Pennsylvania,2025-10-02,2025-10-02
3885,Premium Gray Tee,Jackets,Kids,Banana Republic,766.52,451.11,28,Arizona,2025-10-02,2025-10-02
3886,Trendy Red Sneakers,Hats,Kids,Tommy Hilfiger,104.98,58.34,57,New Jersey,2025-10-02,2025-10-02
3887,Classic Green Bra,Socks,Women,Old Navy,192.48,153.75,64,New York,2025-10-02,2025-10-02
3888,Casual Green Jacket,Coats,Men,Forever 21,650.93,411.44,75,New York,2025-10-02,2025-10-02
3889,Designer Black Dress,Socks,Kids,Tommy Hilfiger,234.01,152.98,45,Washington,2025-10-02,2025-10-02
3890,Modern Red Cap,Pants,Women,Gap,177.87,73.27,92,New York,2025-10-02,2025-10-02
3891,Classic Navy Sneakers,Sweaters,Men,Tommy Hilfiger,740.7,560.2,86,Arizona,2025-10-02,2025-10-02
3892,Elegant Black Necklace,Shorts,Kids,Nike,723.19,409.18,73,New York,2025-10-02,2025-10-02
3893,Elegant Gray Pants,T-Shirts,Women,H&M,312.04,128.49,88,Arizona,2025-10-02,2025-10-02
3894,Casual Blue Jacket,Shorts,Kids,Levi's,45.6,32.03,100,Massachusetts,2025-10-02,2025-10-02
3895,Stylish Red Coat,Jeans,Kids,Nike,325.29,131.76,73,Georgia,2025-10-02,2025-10-02
3896,Modern Black Sneakers,Jeans,Unisex,Puma,136.02,67.88,55,Massachusetts,2025-10-02,2025-10-02
3897,Casual Red Cap,Coats,Unisex,Old Navy,671.31,313.64,76,Florida,2025-10-02,2025-10-02
3898,Sporty Green Bra,Socks,Men,Zara,506.75,229.25,12,Ohio,2025-10-02,2025-10-02
3899,Elegant Blue Dress,Shorts,Unisex,Uniqlo,51.74,31.5,7,Texas,2025-10-02,2025-10-02
3900,Basic Black Sweater,Sweaters,Men,Zara,41.63,30.09,12,Florida,2025-10-02,2025-10-02
3901,Modern Blue Coat,Jackets,Kids,Gucci,426.12,246.07,31,Pennsylvania,2025-10-02,2025-10-02
3902,Modern Red Coat,Accessories,Women,Ralph Lauren,545.28,250.94,34,Georgia,2025-10-02,2025-10-02
3903,Sporty Green Socks,Shorts,Women,Nike,388.25,227.51,10,Washington,2025-10-02,2025-10-02
3904,Casual Pink Blouse,Coats,Women,Gucci,278.03,180.56,88,North Carolina,2025-10-02,2025-10-02
3905,Sporty Pink Socks,T-Shirts,Kids,Tommy Hilfiger,346.34,197.54,29,Michigan,2025-10-02,2025-10-02
3906,Casual Red Skirt,Underwear,Women,Banana Republic,452.73,341.9,60,Massachusetts,2025-10-02,2025-10-02
3907,Basic Gray Bra,Jeans,Kids,Tommy Hilfiger,16.43,6.94,15,Massachusetts,2025-10-02,2025-10-02
3908,Stylish Gray Blouse,Dresses,Men,Gucci,183.05,131.51,1,Georgia,2025-10-02,2025-10-02
3909,Classic Pink Tee,Shorts,Women,Ralph Lauren,56.4,33.97,67,California,2025-10-02,2025-10-02
3910,Designer Red Cap,Pants,Women,Gap,411.03,232.66,32,Illinois,2025-10-02,2025-10-02
3911,Stylish Red Jeans,Dresses,Women,Nike,691.16,324.56,88,Arizona,2025-10-02,2025-10-02
3912,Premium Pink Socks,T-Shirts,Kids,Tommy Hilfiger,68.72,52.21,65,Massachusetts,2025-10-02,2025-10-02
3913,Stylish Black Shorts,Underwear,Men,Banana Republic,535.82,236.61,70,North Carolina,2025-10-02,2025-10-02
3914,Comfortable Black Bra,Sweaters,Men,Puma,560.09,391.04,21,North Carolina,2025-10-02,2025-10-02
3915,Stylish Pink Pants,Pants,Men,Adidas,261.2,110.67,24,Pennsylvania,2025-10-02,2025-10-02
3916,Designer Red Jacket,Coats,Men,Adidas,423.52,182.71,58,California,2025-10-02,2025-10-02
3917,Premium Black Sweater,Shoes,Unisex,Tommy Hilfiger,424.49,222.05,49,New Jersey,2025-10-02,2025-10-02
3918,Basic Pink Necklace,Coats,Men,H&M,665.27,320.31,43,Texas,2025-10-02,2025-10-02
3919,Premium Navy Coat,Jeans,Men,Levi's,372.5,260.94,8,Virginia,2025-10-02,2025-10-02
3920,Trendy Blue Tee,Underwear,Men,Gap,659.79,447.13,78,Texas,2025-10-02,2025-10-02
3921,Basic White Jacket,Underwear,Kids,Nike,749.87,316.1,92,California,2025-10-02,2025-10-02
3922,Designer Pink Blouse,Socks,Men,Adidas,409.63,304.94,79,Pennsylvania,2025-10-02,2025-10-02
3923,Comfortable Blue Tee,Coats,Men,Gucci,772.47,382.18,87,New York,2025-10-02,2025-10-02
3924,Modern Blue Sweater,Skirts,Unisex,H&M,544.31,312.27,78,Arizona,2025-10-02,2025-10-02
3925,Basic Green Blouse,Socks,Unisex,Ralph Lauren,155.69,66.44,7,Pennsylvania,2025-10-02,2025-10-02
3926,Stylish Navy Dress,Pants,Women,H&M,525.1,340.61,56,Georgia,2025-10-02,2025-10-02
3927,Sporty Pink Pants,Coats,Men,Old Navy,719.98,439.14,65,Illinois,2025-10-02,2025-10-02
3928,Casual Green Blouse,Underwear,Men,Ralph Lauren,726.76,400.56,77,Michigan,2025-10-02,2025-10-02
3929,Classic Red Socks,Pants,Kids,Tommy Hilfiger,418.48,295.36,34,Massachusetts,2025-10-02,2025-10-02
3930,Designer Gray Necklace,Jeans,Unisex,Ralph Lauren,32.15,23.99,44,Massachusetts,2025-10-02,2025-10-02
3931,Trendy Pink Sneakers,Underwear,Women,Adidas,434.19,311.37,69,Illinois,2025-10-02,2025-10-02
3932,Basic Black Tee,Skirts,Women,Nike,336.88,148.7,23,Illinois,2025-10-02,2025-10-02
3933,Modern Black Necklace,Jackets,Kids,Puma,626.42,416.66,48,Texas,2025-10-02,2025-10-02
3934,Comfortable Gray Coat,Jackets,Men,Levi's,640.14,269.36,99,Washington,2025-10-02,2025-10-02
3935,Vintage Pink Skirt,Skirts,Men,Levi's,195.92,111.63,48,North Carolina,2025-10-02,2025-10-02
3936,Sporty White Bra,Blouses,Women,Adidas,404.71,308.25,56,Virginia,2025-10-02,2025-10-02
3937,Trendy Blue Socks,Hats,Kids,Forever 21,98.56,61.0,71,Massachusetts,2025-10-02,2025-10-02
3938,Casual Gray Dress,Hats,Kids,Forever 21,91.19,70.5,44,Massachusetts,2025-10-02,2025-10-02
3939,Vintage Green Coat,Shoes,Men,Tommy Hilfiger,256.21,148.97,62,Arizona,2025-10-02,2025-10-02
3940,Elegant White Tee,Sweaters,Unisex,Banana Republic,609.79,447.02,67,Ohio,2025-10-02,2025-10-02
3941,Classic Gray Sweater,Jackets,Men,Ralph Lauren,460.34,201.69,2,Georgia,2025-10-02,2025-10-02
3942,Modern Black Blouse,Dresses,Kids,Banana Republic,183.8,109.4,92,Georgia,2025-10-02,2025-10-02
3943,Stylish Red Cap,Accessories,Women,Nike,668.1,320.14,90,Ohio,2025-10-02,2025-10-02
3944,Vintage Pink Cap,Accessories,Unisex,Gap,212.68,133.09,68,Massachusetts,2025-10-02,2025-10-02
3945,Stylish Blue Jeans,Jackets,Men,Old Navy,633.23,382.85,42,Michigan,2025-10-02,2025-10-02
3946,Modern Red Socks,T-Shirts,Women,Ralph Lauren,176.17,111.6,51,Washington,2025-10-02,2025-10-02
3947,Premium Blue Jacket,Skirts,Men,Puma,531.64,227.52,72,North Carolina,2025-10-02,2025-10-02
3948,Stylish Red Pants,Coats,Women,Uniqlo,601.12,309.2,92,Michigan,2025-10-02,2025-10-02
3949,Designer Pink Tee,Socks,Women,H&M,330.42,249.39,27,Texas,2025-10-02,2025-10-02
3950,Sporty Gray Jeans,Jackets,Men,Tommy Hilfiger,268.13,135.06,76,Pennsylvania,2025-10-02,2025-10-02
3951,Casual Red Socks,Socks,Unisex,Uniqlo,733.11,480.71,85,North Carolina,2025-10-02,2025-10-02
3952,Elegant White Shorts,Socks,Kids,Zara,438.26,259.89,8,Washington,2025-10-02,2025-10-02
3953,Trendy Navy Jacket,Jeans,Unisex,Gucci,281.84,169.78,79,Ohio,2025-10-02,2025-10-02
3954,Basic Blue Sneakers,Accessories,Men,H&M,614.15,303.04,3,Arizona,2025-10-02,2025-10-02
3955,Trendy Navy Shorts,Hats,Kids,Gap,285.45,120.23,13,Illinois,2025-10-02,2025-10-02
3956,Modern Pink Blouse,Jackets,Women,Puma,523.96,283.11,7,New York,2025-10-02,2025-10-02
3957,Designer Gray Coat,Blouses,Unisex,Old Navy,20.24,9.53,59,California,2025-10-02,2025-10-02
3958,Comfortable Gray Necklace,Coats,Women,Forever 21,430.16,225.36,24,Texas,2025-10-02,2025-10-02
3959,Designer Pink Coat,Blouses,Women,Nike,348.14,208.38,38,Pennsylvania,2025-10-02,2025-10-02
3960,Sporty White Jacket,Dresses,Unisex,Zara,529.01,243.5,97,Arizona,2025-10-02,2025-10-02
3961,Premium Black Skirt,Socks,Women,Banana Republic,431.49,244.78,15,Texas,2025-10-02,2025-10-02
3962,Vintage Black Sweater,Skirts,Kids,Puma,432.85,237.05,93,Illinois,2025-10-02,2025-10-02
3963,Comfortable Black Skirt,Underwear,Men,Nike,307.03,186.17,88,Pennsylvania,2025-10-02,2025-10-02
3964,Basic Blue Sneakers,Underwear,Unisex,H&M,283.41,189.14,17,Georgia,2025-10-02,2025-10-02
3965,Vintage Black Bra,Coats,Women,Uniqlo,257.33,180.8,83,Michigan,2025-10-02,2025-10-02
3966,Comfortable Navy Jacket,Dresses,Women,Banana Republic,564.2,369.96,22,California,2025-10-02,2025-10-02
3967,Vintage Green Coat,Sweaters,Kids,Uniqlo,236.36,154.1,70,Arizona,2025-10-02,2025-10-02
3968,Comfortable Gray Shorts,Sweaters,Unisex,H&M,393.88,197.03,66,California,2025-10-02,2025-10-02
3969,Comfortable Gray Shorts,Jackets,Kids,Old Navy,196.0,91.4,71,Michigan,2025-10-02,2025-10-02
3970,Casual Pink Sneakers,Sweaters,Women,Nike,605.36,264.73,6,Michigan,2025-10-02,2025-10-02
3971,Modern Black Coat,Dresses,Kids,Forever 21,371.54,288.17,30,Washington,2025-10-02,2025-10-02
3972,Stylish White Jacket,Underwear,Kids,Ralph Lauren,538.39,254.65,58,New Jersey,2025-10-02,2025-10-02
3973,Stylish White Blouse,Blouses,Men,Nike,283.56,143.56,34,Illinois,2025-10-02,2025-10-02
3974,Elegant Pink Tee,Jeans,Kids,Adidas,586.83,331.83,8,Washington,2025-10-02,2025-10-02
3975,Stylish Black Shorts,Jackets,Men,Zara,596.93,346.54,86,Florida,2025-10-02,2025-10-02
3976,Vintage Gray Bra,Socks,Women,Levi's,550.11,405.73,55,Washington,2025-10-02,2025-10-02
3977,Sporty Red Shorts,Hats,Men,Levi's,112.44,45.54,56,Illinois,2025-10-02,2025-10-02
3978,Trendy Pink Sneakers,Shoes,Kids,Tommy Hilfiger,123.69,77.89,13,Pennsylvania,2025-10-02,2025-10-02
3979,Stylish Blue Dress,Shorts,Kids,Gap,54.97,35.53,32,Virginia,2025-10-02,2025-10-02
3980,Sporty Blue Jacket,Hats,Unisex,Forever 21,585.01,336.73,68,North Carolina,2025-10-02,2025-10-02
3981,Stylish Navy Necklace,Coats,Men,Levi's,326.98,223.21,30,Florida,2025-10-02,2025-10-02
3982,Premium Red Socks,Socks,Women,Tommy Hilfiger,112.59,74.99,10,Washington,2025-10-02,2025-10-02
3983,Premium White Skirt,Blouses,Women,Uniqlo,76.22,34.71,10,Ohio,2025-10-02,2025-10-02
3984,Basic Pink Sweater,Coats,Men,H&M,648.6,448.49,1,Illinois,2025-10-02,2025-10-02
3985,Premium Black Shorts,Coats,Unisex,Old Navy,296.06,167.37,75,Florida,2025-10-02,2025-10-02
3986,Stylish Pink Sneakers,Pants,Kids,Gucci,523.91,275.31,66,Virginia,2025-10-02,2025-10-02
3987,Sporty Blue Necklace,Shoes,Women,Ralph Lauren,724.11,441.03,56,North Carolina,2025-10-02,2025-10-02
3988,Classic Black Socks,T-Shirts,Kids,Old Navy,603.97,295.03,22,Massachusetts,2025-10-02,2025-10-02
3989,Premium Navy Cap,Hats,Women,Tommy Hilfiger,594.14,322.83,53,Washington,2025-10-02,2025-10-02
3990,Premium Red Coat,Accessories,Kids,Levi's,469.35,291.47,29,Arizona,2025-10-02,2025-10-02
3991,Basic White Tee,T-Shirts,Unisex,Forever 21,128.24,74.96,37,Michigan,2025-10-02,2025-10-02
3992,Modern Green Sneakers,Skirts,Women,Old Navy,160.35,108.76,35,Arizona,2025-10-02,2025-10-02
3993,Comfortable Pink Blouse,Dresses,Kids,Zara,608.29,465.18,46,Ohio,2025-10-02,2025-10-02
3994,Basic Black Blouse,Skirts,Women,Adidas,420.87,247.87,79,Arizona,2025-10-02,2025-10-02
3995,Vintage Pink Necklace,Shoes,Unisex,Gap,115.9,72.16,34,Florida,2025-10-02,2025-10-02
3996,Classic Black Shorts,Underwear,Unisex,Zara,647.68,292.15,16,North Carolina,2025-10-02,2025-10-02
3997,Stylish Green Socks,Blouses,Unisex,Adidas,647.84,354.77,53,Pennsylvania,2025-10-02,2025-10-02
3998,Sporty Pink Socks,T-Shirts,Unisex,Adidas,686.79,487.39,5,Pennsylvania,2025-10-02,2025-10-02
3999,Sporty Red Necklace,Skirts,Unisex,Gap,646.83,471.87,71,Washington,2025-10-02,2025-10-02
4000,Trendy Blue Skirt,Shorts,Unisex,Nike,59.7,33.09,35,Texas,2025-10-02,2025-10-02
4001,Vintage Green Bra,T-Shirts,Kids,Banana Republic,679.83,298.1,12,Ohio,2025-10-02,2025-10-02
4002,Elegant White Sneakers,Dresses,Men,Banana Republic,179.63,117.65,99,New York,2025-10-02,2025-10-02
4003,Casual Red Tee,Jeans,Women,H&M,493.16,301.45,1,Illinois,2025-10-02,2025-10-02
4004,Comfortable Red Cap,Pants,Men,Levi's,474.03,241.55,36,Florida,2025-10-02,2025-10-02
4005,Casual White Dress,Shoes,Men,Ralph Lauren,413.03,231.69,13,Ohio,2025-10-02,2025-10-02
4006,Casual Blue Dress,Skirts,Kids,Tommy Hilfiger,441.9,293.4,97,New York,2025-10-02,2025-10-02
4007,Basic Gray Tee,Skirts,Unisex,Gucci,409.21,294.21,78,Illinois,2025-10-02,2025-10-02
4008,Vintage Black Jacket,Socks,Unisex,Banana Republic,233.6,175.38,50,North Carolina,2025-10-02,2025-10-02
4009,Casual Gray Socks,Shorts,Unisex,Ralph Lauren,426.76,204.7,68,Michigan,2025-10-02,2025-10-02
4010,Stylish Navy Blouse,Socks,Women,Tommy Hilfiger,780.92,574.01,89,Michigan,2025-10-02,2025-10-02
4011,Classic Black Shorts,Shorts,Kids,Uniqlo,123.52,53.52,31,California,2025-10-02,2025-10-02
4012,Casual Pink Blouse,Skirts,Men,Gap,86.0,58.86,73,Florida,2025-10-02,2025-10-02
4013,Trendy Red Shorts,Hats,Unisex,H&M,791.55,425.17,23,Michigan,2025-10-02,2025-10-02
4014,Designer Red Sweater,Skirts,Unisex,Gap,283.53,143.95,8,Illinois,2025-10-02,2025-10-02
4015,Vintage Pink Coat,Pants,Women,Zara,153.64,108.88,21,Pennsylvania,2025-10-02,2025-10-02
4016,Designer Black Bra,Underwear,Women,Forever 21,463.64,271.6,64,Washington,2025-10-02,2025-10-02
4017,Basic Black Tee,Socks,Men,Adidas,594.16,342.61,23,Ohio,2025-10-02,2025-10-02
4018,Casual Navy Jeans,Blouses,Women,Banana Republic,191.14,88.12,70,Washington,2025-10-02,2025-10-02
4019,Casual White Jeans,Jeans,Unisex,Old Navy,255.14,121.06,67,Virginia,2025-10-02,2025-10-02
4020,Casual Blue Bra,Accessories,Men,H&M,107.81,73.25,42,Texas,2025-10-02,2025-10-02
